,ch1 - AF7,ch2 - AF8,ch3 - TP9,ch4 - TP10,timestamp
0,-143.59345879871398,-237.1881950898096,-243.88261601049453,-151.61554420366883,1731785226.1594417
1,119.64313948247582,-567.015582032036,-537.0627232869156,-320.3579602544196,1731785226.1594417
2,-173.01525175012648,-410.1136892409995,-427.04421634040773,-510.367317403201,1731785226.1740308
3,112.29049616958946,-407.51071887183934,-366.81686745397747,-765.4266244312748,1731785226.1740308
4,232.24030744843185,-192.32061532139778,-147.93922254722565,-643.3936888771132,1731785226.174666
5,-139.29631374962628,-341.3818078553304,-358.9181987475604,-505.4156898618676,1731785226.174666
6,-16.399461305700243,148.1486569447443,-818.9950814465992,-464.3777676480822,1731785226.1884758
7,264.58296226523817,-15.746848763432354,-936.4223302053288,-282.7046475005336,1731785226.1884758
8,-4.82073104288429,7.049711416475475,-976.11014853511,-2.6328895688056946,1731785226.2040343
9,-131.05357424728572,-235.699714907445,-1219.300883053802,-153.64630987960845,1731785226.2040343
10,227.28494000714272,-85.075244192034,-1011.1268318202347,-295.18095375271514,1731785226.2049568
11,127.85595978517085,-565.1512419041246,-538.2370518730022,-324.8308806014247,1731785226.2049568
12,-171.4856326682493,-413.04764075623825,-429.6135276099667,-511.57530508888885,1731785226.2182634
13,99.04003062658012,-435.56370843946934,-392.9737277440727,-794.3248313888907,1731785226.2182634
14,230.25068067200482,-190.7909962395206,-146.52928026393056,-648.412634617649,1731785226.2339242
15,-137.5049016708508,-340.6787066636607,-362.93485129997134,-509.94096880825236,1731785226.2339242
16,-37.46631775610149,125.43624451383948,-841.6065165787004,-492.23254251806065,1731785226.2346222
17,258.03065754286945,-34.30797224352136,-953.3902563042939,-306.3856940199621,1731785226.2346222
18,-15.053097321651876,-13.336483241990209,-991.0323493583128,-28.340961864218116,1731785226.2481163
19,-151.33879160694778,-250.2254863353446,-1240.3490400044248,-176.06327021401376,1731785226.2481163
20,210.75084230303764,-100.25549811217934,-1023.5283400733024,-313.7158979331143,1731785226.2638404
21,120.78006906900555,-567.1745277801529,-546.9210995701142,-328.3875254592858,1731785226.2638404
22,-178.07159649021924,-423.8148127286695,-438.9109188998118,-522.8473635553382,1731785226.264579
23,98.0452172383666,-439.4382447935641,-394.9259555209428,-810.0735501023009,1731785226.264579
24,229.4840011810884,-203.89560568425804,-151.67164270300418,-651.0530039863661,1731785226.278201
25,-128.33840687945485,-339.4258401785046,-360.6572522269562,-507.7830465338193,1731785226.278201
26,-25.69685259554535,124.07118103001267,-832.7354738838039,-495.19828318292275,1731785226.2942655
27,269.168079610914,-21.52873409492895,-943.5393598210067,-293.14270827686414,1731785226.2942655
28,-11.010265469551086,-11.66848786175251,-982.0752889644355,-16.829549800604582,1731785226.294622
29,-138.24540186207741,-251.28387802280486,-1232.603707196191,-170.83862997591496,1731785226.294622
30,225.19059603195637,-101.54202369693667,-1018.8684247285128,-309.70298528065905,1731785226.3082232
31,118.10604060068727,-569.2576520554721,-536.7934504901059,-325.97155008791015,1731785226.3082232
32,-187.8327353745699,-427.9287026799284,-433.5030235638842,-524.3358437377028,1731785226.3238876
33,95.45720646902919,-444.5918269325048,-396.8183448985219,-807.3247236348689,1731785226.3238876
34,215.42197734769434,-200.6905114222318,-148.0327200461179,-653.8803683528677,1731785226.324595
35,-136.67838378064334,-340.7609844626859,-362.287848607637,-518.4006225080229,1731785226.324595
36,-47.6164062358439,123.13994594104588,-836.6773284371011,-497.41604385664687,1731785226.3382483
37,261.8378756977618,-28.38023081375286,-942.3351120352745,-296.40390103822574,1731785226.3382483
38,-21.67272024322301,-2.00458637624979,-983.021483653225,-11.118722568266094,1731785226.3539271
39,-154.97397436387837,-255.94753326755017,-1236.3323874520138,-180.98871845565736,1731785226.3539271
40,213.60812586918473,-100.00492481514812,-1022.1258775899187,-310.43974557192996,1731785226.3546867
41,121.53178896009922,-563.1391757279634,-1508.6382431257516,-308.1901957485825,1731785226.3546867
42,-175.7491186177358,-416.1106188199483,-1406.5857230848633,-515.7060245899484,1731785226.3682668
43,98.14245463721454,-437.45235791709274,-1361.471309919376,-792.7559433574788,1731785226.3682668
44,234.46928782202303,-192.03264302480966,-1105.2769432547502,-626.6258474257775,1731785226.3840325
45,-124.84534032084048,-331.7553053693846,-1317.0973969451152,-491.8566825725138,1731785226.3840325
46,-42.492743296548724,130.56738725304604,-1800.4588967682794,-476.95318124908954,1731785226.3847053
47,269.3214155090973,-14.66975757619366,-1908.3194814403541,-274.7180911451578,1731785226.3847053
48,4.282185449264944,14.776344724930823,-1931.379704567138,18.72006922820583,1731785226.3984032
49,-131.86513253767043,-228.5864251917228,-2189.900289004203,-147.88499399786815,1731785226.3984032
50,235.34068451169878,-76.5931510925293,-1969.8969342107885,-275.11452054046094,1731785226.4139216
51,148.103778145276,-536.7242623409256,-2451.225798408035,-271.83275832934305,1731785226.4139216
52,-165.60277003794909,-398.04316213401034,-2356.7166565777734,-486.6152127846144,1731785226.4147565
53,113.2030317587778,-408.2960978625342,-2317.4925858424976,-765.0675940355286,1731785226.4147565
54,250.9734663264826,-162.95492086932063,-2067.6822284022346,-595.4593911450356,1731785226.428409
55,-126.90228529646993,-319.0134662203491,-2277.8047675127164,-466.4982909229584,1731785226.428409
56,-31.83402842283249,138.67923025693744,-1790.6304396847263,-465.5408765343018,1731785226.4440436
57,286.0911269104108,8.988849543500692,-1882.5440909457393,-249.37091919546947,1731785226.4440436
58,0.49366679415106773,27.693959171883762,-1921.1622978881933,32.2005386184901,1731785226.4448128
59,-122.81831454485655,-217.1423313273117,-2172.7341482075863,-140.17145033925772,1731785226.4448128
60,244.94848749786615,-70.29889946710318,-1962.3385964003392,-275.1089106905274,1731785226.4583263
61,137.10847227554768,-536.8514189394191,-1480.6750111570582,-274.9387452425435,1731785226.4583263
62,-169.3389300936833,-407.1348589262925,-1391.7644995604642,-504.9725117171183,1731785226.4738495
63,110.62998058926314,-432.40349297691137,-1356.4000055794604,-792.7110645580105,1731785226.4738495
64,252.48438590858132,-179.29080387577415,-1098.7096789325587,-618.1063553267159,1731785226.4746375
65,-125.3203076152131,-332.51450506038964,-1322.127562385518,-491.6023693755269,1731785226.4746375
66,-24.847895305603743,126.10942650586367,-1811.7496547345072,-489.1265556048602,1731785226.4882267
67,279.25458979140967,-18.798607127275318,-1910.888792709913,-279.89785258378834,1731785226.4882267
68,-10.658714873716235,14.783824524842203,-1948.0297391698696,11.363686015363783,1731785226.5039296
69,-145.01462078187615,-256.74039205815643,-2217.227737980429,-178.1033856398426,1731785226.5039296
70,233.80732552986592,-81.29420533683151,-1994.0192889249884,-299.1695570554584,1731785226.5046337
71,131.6182991405949,-532.7749279877171,-2480.681250459049,-293.18010727642104,1731785226.5046337
72,-179.5301574729383,-407.3143741241656,-2395.521858518012,-522.8922423548065,1731785226.518232
73,104.59004216082394,-421.9130736012012,-2347.5987804858014,-796.2920187655836,1731785226.518232
74,241.7807922353968,-168.43761420436203,-2088.3638751572,-611.0996527597308,1731785226.5339873
75,-141.07276622857898,-334.3807151382789,-2322.975279177539,-503.3400453864597,1731785226.5339873
76,-40.865886815823615,120.20038457587361,-2803.7375485314988,-498.2238622470759,1731785226.5347297
77,271.954305077903,-8.917791444342583,-2893.3362017199397,-276.8591838697903,1731785226.5347297
78,-2.01954597607255,30.19595224224031,-2921.1386179905385,15.744978813454509,1731785226.548247
79,-146.16650996822864,-237.09843749087304,-3186.402242047712,-165.5653710383922,1731785226.548247
80,226.76509391330183,-86.17477477900684,-2969.480564817786,-290.1470484123565,1731785226.563866
81,131.29292784444988,-528.4142046393827,-3450.7757699154317,-277.0929276170209,1731785226.563866
82,-177.25629829987884,-397.4597377409227,-3366.469075164292,-502.99784454051405,1731785226.5646937
83,104.88549425732344,-426.9469789415598,-3323.3704680749215,-786.4766513318755,1731785226.5646937
84,238.11943017877638,-171.03684467356652,-3058.753846710082,-599.0216458528303,1731785226.578272
85,-151.09195820987225,-328.28467821050435,-3283.203942550812,-486.0523578412831,1731785226.578272
86,-43.19958438817412,119.30280858650804,-2796.4821426174603,-490.1793374423869,1731785226.5939624
87,281.59576716367155,1.2659561350010335,-2878.462619596161,-257.68097689701244,1731785226.5939624
