,ch1 - AF7,ch2 - AF8,ch3 - TP9,ch4 - TP10,timestamp
344,-2028.3310010684654,-4298.233359974809,-2076.2596889506094,-2765.8953708298504,1731806990.6525152
345,-1578.2209517513402,-4707.8646021215245,-2358.3192037087865,-2505.308491667267,1731806990.6525152
346,-2033.3443369590677,-5071.611011711881,-2710.2587491390295,-2062.891416558996,1731806990.6534083
347,-2006.8882846725173,-5186.222115803976,-2852.1860825074837,-2507.00640624715,1731806990.6534083
348,-2200.5664836778305,-5315.779730068985,-2863.4693606738,-2889.209222118836,1731806990.6670504
349,-2087.3653218690306,-5190.214459006675,-2876.6936469171196,-3251.108121131081,1731806990.6670504
350,-2320.1460448610596,-5486.666978744324,-3151.234092814382,-2922.2138392277993,1731806990.6828077
351,-2332.2895000171848,-5719.142899889965,-3558.726112186443,-2456.5046671954915,1731806990.6828077
352,-2094.9498389791697,-5371.240576461889,-3175.8594640726224,-2475.9558868650347,1731806990.6834023
353,-1871.6628520246595,-5004.737860604189,-2694.238887678832,-2767.1725466647185,1731806990.6834023
354,-1985.0285694315098,-5236.0338433138095,-2922.9805187187158,-2643.9129239250906,1731806990.6970923
355,-1750.4040757613257,-5017.909788248129,-2792.6954939123243,-2915.7737315041013,1731806990.6970923
356,-2144.00984659791,-5241.877436994575,-2947.8153243744746,-3277.6464512166567,1731806990.71264
357,-2092.9115935033187,-5275.564585845452,-2980.8966094325297,-3626.072360638529,1731806990.71264
358,-2517.633331971243,-4807.454398041591,-2586.668145253323,-3582.437077905517,1731806990.7133572
359,-2224.7337171914987,-4360.3026095894165,-2096.9301160057075,-3458.947451318614,1731806990.7133572
360,-2213.6860527223907,-4268.820916773286,-1787.0120864775963,-3552.659994458314,1731806990.7269578
361,-2281.4119010199793,-4613.628472988028,-1449.0878161313012,-3295.8092753514647,1731806990.7269578
362,-2050.553486605175,-4260.3332138238475,-1028.1602061684243,-3288.6828959858976,1731806990.7424874
363,-1782.4587582815439,-3807.004980594851,-1393.0753344949335,-3457.4701908361167,1731806990.7424874
364,-2065.350400779862,-3363.7744772462174,-1149.8584206765518,-3810.0623488086276,1731806990.7431571
365,-1759.4396740542725,-3020.835001059342,-782.5011376789771,-3854.256746585015,1731806990.7431571
366,-1986.1673689680174,-2961.3967710635625,-468.84694809513167,-3767.509767112788,1731806990.756781
367,-2120.6298620249145,-3352.999825473875,-97.8787916903384,-3678.945196262095,1731806990.756781
