,ch1 - AF7,ch2 - AF8,ch3 - TP9,ch4 - TP10,timestamp
0,-304.4147667433135,-373.3523426265456,-21.86906499089673,-319.2172907679342,1731733068.4788897
1,-784.576782154385,-570.7218228881247,458.27612087037414,83.13797601498663,1731733068.4788897
2,-716.5704413601197,-183.95258917054161,789.762153442949,520.7735890299082,1731733068.493146
3,-740.9919880707748,-616.9058474409394,502.10400845110416,454.3604456167668,1731733068.493146
4,-335.61488212365657,-620.9038004935719,716.2749892636202,275.1033008405939,1731733068.4938004
5,-603.5338351493701,-1104.6075011626817,1177.1559504531324,162.65946877282113,1731733068.4938004
6,-329.6011229949072,-623.9518189574592,804.4132115193643,623.8003530092537,1731733068.5073104
7,13.86941898567602,-922.9343810151331,744.3279788312502,419.44473963044584,1731733068.5073104
8,4.61690649529919,-970.8387595475651,986.7913028085604,-3.335990760475397,1731733068.522931
9,-318.2580064292997,-1416.1467773215845,926.722899670247,-328.78395485458896,1731733068.522931
10,48.95342047000304,-1008.3836152027361,866.8770205792971,-579.2824538866989,1731733068.52378
11,185.92164649721235,-597.7631695177406,429.8809304567985,-898.8419455005787,1731733068.52378
12,264.2089722696692,-190.0916349478066,780.7695639994927,-466.382354024332,1731733068.5373464
13,237.79405888263136,-621.1263245409355,496.76156136440113,-525.3456167257391,1731733068.5373464
14,641.622846248094,-649.2989909071475,697.0799527410418,-708.2828230583109,1731733068.5529864
15,373.76373162167147,-1131.9891786882654,1156.741706544999,-821.325039118994,1731733068.5529864
16,644.311834316235,-1559.9478005678393,807.2761049354449,-359.851303786505,1731733068.553693
17,998.1605986738577,-1900.8658608286642,750.4034463092685,-559.3562669227831,1731733068.553693
18,965.6010296596214,-2072.4823899953626,924.202207100112,-990.716327812057,1731733068.5679357
19,660.9843083187006,-2330.294263390824,932.1083556064405,-1306.0553423259407,1731733068.5679357
20,1030.2564200935885,-1993.301228133496,883.4335576831363,-1555.11397987511,1731733068.5832248
21,1138.749047858175,-1770.1619672272354,1312.9965966437012,-1902.9695545537397,1731733068.5832248
22,1250.8338495302014,-2135.7764568454586,1786.6885851314291,-1444.5625371849164,1731733068.5839984
23,1219.190556005109,-2584.8748632245697,1478.2702554855496,-1508.0996975321323,1731733068.5839984
24,1595.493679696694,-2726.284220449161,1606.2066231197678,-1697.8846606835723,1731733068.5973747
25,1348.6528028212488,-3176.441018515732,1118.6171663966961,-1807.4674692852423,1731733068.5973747
26,1650.948916239664,-3394.763288279064,885.656928206794,-1332.6310714110732,1731733068.6129851
27,1969.7248988128267,-3871.349959332496,732.4070477224886,-1542.9967040186748,1731733068.6129851
28,1920.3656991976313,-4128.445641886443,860.4630921552889,-1982.3264917135239,1731733068.6136987
29,1678.9607669077814,-4139.756969302427,1032.4423916176893,-2272.8849291210063,1731733068.6136987
30,2025.4381884527393,-3877.28144066222,920.4922263440676,-2524.699872937519,1731733068.627467
31,2091.7597043169662,-3763.489374660421,1242.6341188773513,-2888.4275830280967,1731733068.627467
32,2269.4086921121925,-3951.671790680848,913.1246234313585,-2405.834632645827,1731733068.6431096
33,2215.1502235550433,-3486.160833346192,546.6069479738362,-2476.3205271107145,1731733068.6431096
34,2558.4412503377534,-3737.2390168714337,582.5679559977725,-2687.8754479042254,1731733068.6439996
35,2336.096718172077,-4132.823194784578,176.43352030962706,-2784.922111854423,1731733068.6439996
36,2631.3805191735737,-4406.021016597748,-105.99811449414119,-2308.372839800548,1731733068.6574993
37,2958.8667287435383,-4876.6762063214555,-237.5752747352235,-2522.556910262909,1731733068.6574993
38,2887.976925083436,-5164.278252813965,-152.30368579551578,-2971.277586746495,1731733068.673048
39,2665.2714925720356,-5134.811581063084,70.36247776634991,-3251.884150371887,1731733068.673048
40,3001.1949164420366,-4896.593043535482,-75.91622920054942,-3511.736139193177,1731733068.6736765
41,3088.893700452987,-4739.9454639414325,304.7513577393256,-3860.193837764673,1731733068.6736765
42,3242.315616335254,-4954.1538437535055,-83.33245081268251,-3390.0996330343187,1731733068.687478
43,3195.8997179851867,-4472.422940311022,-446.6225926084444,-3461.5130226882175,1731733068.687478
44,3555.5640267739072,-4682.949388616718,-352.21068817703053,-3656.1598557820544,1731733068.7036936
45,3316.2179094096646,-5092.943401059136,-797.9057855964638,-3761.6399941323325,1731733068.7036936
46,3636.3159466171637,-5285.299545430113,-1022.9486555801705,-3276.0551237855107,1731733068.7038147
47,3946.404141593259,-4836.09829180222,-1210.2652847608551,-3497.1280899662524,1731733068.7038147
48,3891.345334445592,-5110.102062055841,-1090.964346124325,-3939.1468657292426,1731733068.717441
49,3669.069990429096,-5056.086686995812,-859.2738039693795,-4224.035614803899,1731733068.717441
50,3990.2582084736787,-4871.475875433069,-1052.2302022832446,-4485.2751065087505,1731733068.7330167
51,4067.657308006659,-4747.687056849711,-681.0657011307776,-4839.439892412629,1731733068.7330167
52,4232.80755014997,-4923.553982316051,-1042.334427000489,-4357.972651917022,1731733068.73374
53,4173.900385947898,-4471.603902220726,-1426.0481624542736,-4438.05512966821,1731733068.73374
54,4533.153305741493,-4715.621154629625,-1357.7108405139297,-4643.20734173758,1731733068.7473092
55,4308.822886699345,-5107.495351786725,-1776.7067921496928,-4739.371389298234,1731733068.7473092
56,4602.419992820825,-5333.058067864273,-2051.9540791385807,-4268.132775181439,1731733068.763132
57,4931.024432477541,-5813.220083275344,-2167.042020475026,-4472.4061107612215,1731733068.763132
58,4854.79779158067,-6126.283368666191,-2089.930893238634,-4925.969957687426,1731733068.763733
59,4635.577945827972,-6056.149024797138,-1854.3882541293278,-5206.808395110071,1731733068.763733
60,4971.80804149434,-5841.7274706875905,-2029.1238598590717,-5462.318360082805,1731733068.7777884
61,5043.989980589133,-5716.700745218899,-1661.1794125684537,-5825.088655784726,1731733068.7777884
